Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
994.68,654.31,651.26,651.26,653.29,631.27,654.31,653.29,632.28,646.85,633.64,614.66,625.17,623.81,616.70,628.56,639.40,610.60,633.64,616.02,622.80,632.28,634.99,609.92,586.20,572.99,570.95,550.96,529.28,505.90,508.94,
995.11,652.94,650.56,652.60,654.64,631.19,653.28,654.98,631.53,647.17,634.59,615.56,624.73,624.05,618.27,626.77,640.03,611.48,632.55,616.58,622.69,631.87,634.59,610.46,586.32,574.09,571.03,551.99,530.58,505.43,509.85,
995.54,653.13,653.13,653.81,654.83,630.28,655.85,654.83,630.62,648.69,633.69,615.27,624.82,625.16,617.31,627.21,640.17,610.83,631.98,616.97,623.11,632.32,634.03,611.52,587.64,574.68,571.27,553.20,531.71,504.77,510.22,
995.97,652.84,653.52,654.55,652.84,632.31,655.23,653.52,630.94,647.70,634.02,616.57,625.46,623.75,617.25,627.52,639.83,610.07,631.28,615.88,625.46,632.65,633.33,611.44,588.85,574.82,570.72,551.56,533.42,506.05,511.53,
996.40,652.34,653.03,654.06,654.40,631.41,655.77,654.06,631.41,647.88,633.81,616.31,623.86,623.86,619.74,625.92,640.67,611.16,630.72,615.97,625.57,632.44,632.09,610.13,588.86,575.13,571.36,553.17,534.30,504.10,511.99,
996.83,652.17,654.92,653.20,654.23,630.14,655.26,653.89,631.86,649.41,632.89,615.69,622.57,624.64,619.82,627.39,639.43,610.52,629.11,616.03,626.01,632.89,633.24,611.56,589.53,575.08,571.64,553.05,533.78,503.49,512.10,
997.26,651.63,654.73,653.35,653.70,631.26,655.08,651.28,631.61,649.56,631.61,615.04,622.29,624.02,620.91,626.09,638.51,609.52,628.16,615.04,628.16,633.68,633.68,611.94,590.54,574.66,570.86,550.50,533.24,503.56,512.19,
997.69,651.42,655.57,651.42,654.88,631.69,654.53,652.11,632.38,649.00,632.73,615.42,620.61,623.73,623.04,624.08,638.96,608.85,630.31,614.04,628.57,632.73,632.04,610.58,590.85,573.19,570.77,551.04,533.39,501.89,514.01,
998.12,649.63,656.22,651.71,654.49,630.89,653.79,651.02,633.32,650.32,632.28,613.89,619.09,623.95,622.91,623.25,638.52,607.99,630.54,613.89,627.07,632.28,632.97,611.46,590.63,572.94,569.47,551.42,531.99,502.14,512.90,
998.55,648.44,657.14,652.27,653.66,630.35,654.36,647.75,632.09,649.49,631.74,614.70,618.87,622.35,622.35,623.74,638.70,606.00,629.31,613.31,627.22,633.83,633.83,610.18,590.00,571.56,567.73,549.99,529.47,503.03,511.38,
998.98,646.19,655.96,653.52,653.87,631.20,651.08,646.54,631.55,648.98,631.55,613.76,616.90,621.78,623.18,621.78,637.82,605.04,629.45,612.72,626.66,632.24,632.24,608.18,589.70,569.82,568.43,550.99,529.72,500.43,511.24,
999.41,646.53,656.67,653.53,653.88,631.50,648.98,646.88,631.85,648.28,630.80,612.97,616.81,621.36,621.71,621.71,637.09,604.22,628.35,610.87,623.81,630.80,632.90,606.67,588.49,569.26,568.21,549.68,527.30,501.07,510.16,
999.84,647.08,657.25,652.34,653.75,630.95,650.59,645.33,631.65,647.08,629.55,613.06,616.92,621.13,620.43,622.88,635.86,603.94,626.74,608.85,623.94,632.35,631.30,605.35,587.81,568.52,566.42,548.18,525.03,500.83,510.65,
1000.27,647.58,656.03,652.86,652.86,630.70,647.94,646.18,631.40,645.12,628.94,611.35,614.52,620.15,622.26,621.55,634.92,602.91,627.89,607.13,624.02,630.35,630.35,602.91,586.73,566.33,565.63,547.69,523.41,499.85,509.34,
1000.70,647.21,653.56,653.20,654.26,630.28,646.85,645.44,629.22,644.39,627.81,611.58,614.05,619.34,620.40,620.40,633.45,602.77,627.81,606.29,621.11,629.92,632.04,601.71,584.43,565.73,565.38,547.04,519.88,498.37,507.89,
1001.12,646.63,652.29,650.87,653.35,629.30,647.34,643.45,627.88,643.45,627.17,611.26,612.32,618.33,619.04,619.04,632.13,599.94,626.11,603.83,619.39,631.07,630.71,600.64,582.96,565.62,564.21,546.88,518.93,497.35,506.20,
1001.55,646.31,650.92,651.63,652.34,629.27,645.60,643.12,626.79,640.99,626.79,611.53,610.82,617.21,619.34,617.56,629.98,598.40,626.08,602.65,618.27,629.98,629.27,598.40,581.71,563.26,562.55,546.58,517.83,496.89,505.41,
1001.98,645.98,647.40,650.25,652.03,628.17,645.62,641.70,624.97,638.14,627.10,611.44,608.59,615.00,616.42,617.13,628.88,597.55,624.97,601.46,615.35,629.24,627.82,596.83,579.74,562.65,561.94,546.62,516.71,496.77,504.25,
1002.41,645.58,644.87,648.08,649.87,625.93,644.87,639.51,624.14,637.72,626.29,610.57,606.28,614.50,614.50,616.64,626.64,595.56,621.29,600.92,613.07,629.50,626.29,596.28,577.34,563.05,561.98,544.83,515.53,496.24,501.60,
1002.84,645.40,643.61,648.99,647.55,624.96,642.53,638.59,622.81,633.93,624.96,609.90,605.24,613.13,613.13,615.28,624.25,594.13,620.30,599.86,612.41,628.91,623.53,594.13,576.92,562.57,560.06,542.50,514.53,495.17,499.83,
1003.27,644.68,640.00,646.84,647.20,623.44,640.36,638.56,622.36,633.16,624.16,608.33,603.65,611.92,611.56,614.44,621.28,593.21,619.48,599.33,610.84,628.12,622.72,593.21,576.29,561.17,560.45,542.45,513.66,493.50,499.98,
1003.70,644.01,639.31,643.65,645.09,620.52,640.76,638.59,621.96,631.36,624.13,606.42,602.45,611.12,610.04,616.54,619.79,591.97,619.43,597.75,610.04,628.47,623.05,594.14,572.81,562.33,559.08,541.73,513.54,492.94,498.37,
1004.13,643.07,638.36,642.35,644.89,618.76,639.81,636.18,620.57,629.65,623.84,605.69,601.70,610.41,609.32,615.49,617.67,591.18,620.21,598.80,610.78,628.92,622.39,594.44,574.12,561.06,557.06,539.65,512.06,493.56,498.27,
1004.56,643.93,636.28,642.11,642.11,616.60,639.20,637.01,620.25,629.72,622.80,604.21,600.20,609.31,608.58,614.05,618.42,590.73,619.88,599.84,609.31,627.17,621.70,593.28,574.33,560.85,557.20,538.62,513.83,491.97,497.44,
1004.98,642.11,635.89,638.82,641.01,617.23,638.45,635.16,620.89,628.94,623.08,602.23,600.77,608.45,605.89,614.67,617.60,589.79,619.43,600.03,608.08,626.01,621.26,595.28,572.23,560.89,556.13,538.20,512.96,491.37,496.86,
1005.41,641.77,637.36,638.10,639.20,614.94,637.73,633.69,620.09,628.17,621.92,602.81,600.24,609.06,605.75,614.57,617.15,589.95,619.72,599.87,608.69,625.60,621.19,595.46,573.04,558.70,553.56,538.12,513.86,491.44,496.58,
1005.84,642.33,636.80,637.90,636.43,614.28,635.69,633.84,619.08,627.94,620.55,600.99,600.99,606.90,606.90,614.28,617.23,591.39,620.18,600.99,608.00,624.25,619.08,594.34,573.67,558.17,554.11,537.12,514.97,490.98,496.15,
1006.27,640.94,636.12,636.86,636.86,614.25,634.27,633.90,619.07,626.85,621.29,598.31,602.76,605.35,604.24,614.62,619.07,591.64,620.92,601.27,609.06,622.40,619.07,596.08,573.10,559.76,553.08,537.14,513.79,490.81,495.63,
1006.70,640.38,637.78,637.03,636.29,611.73,634.80,635.17,618.05,628.10,619.17,597.59,604.29,606.89,604.66,613.22,620.66,590.15,621.40,602.43,608.38,621.77,619.17,595.73,574.15,559.63,551.82,538.43,514.24,490.42,495.26,
1007.13,639.39,637.89,637.15,634.91,612.87,634.91,634.91,617.35,628.56,619.22,596.44,605.03,605.40,604.65,613.62,619.59,591.58,621.46,602.41,607.64,620.34,618.47,595.32,572.54,558.72,551.25,539.30,516.89,491.49,495.60,
1007.56,637.22,636.85,636.10,636.47,613.98,636.10,634.97,616.61,629.72,619.23,595.61,605.73,604.99,604.99,613.61,621.85,593.37,621.85,601.99,607.61,618.48,619.60,596.74,570.88,558.88,552.13,540.51,515.77,490.66,496.66,
1007.98,637.59,638.71,636.46,634.95,612.76,638.34,635.33,615.02,631.57,618.78,595.83,606.36,605.61,604.48,612.38,623.29,593.20,621.03,604.11,607.49,617.65,619.15,597.34,572.13,559.34,550.32,540.91,517.22,490.51,496.15,
1008.41,637.54,638.30,637.16,633.01,615.65,637.54,634.14,614.89,631.50,619.05,597.53,608.85,604.32,603.95,611.12,623.20,594.51,620.18,603.57,606.97,617.16,617.54,596.77,573.75,558.27,551.10,539.02,518.26,492.22,496.75,
1008.84,635.13,638.16,638.16,634.37,616.19,637.78,635.88,613.16,632.48,618.08,598.77,608.62,603.31,603.69,609.37,624.52,594.60,618.84,602.56,606.34,615.81,616.19,596.88,572.26,560.14,551.43,541.20,518.48,490.07,496.51,
1009.27,634.75,639.69,635.89,635.13,615.37,637.79,635.51,611.94,634.37,616.89,597.88,609.28,604.34,603.20,609.66,623.35,594.46,618.03,604.34,607.38,615.37,615.75,597.50,573.94,560.25,551.13,543.15,518.44,490.32,496.40,
1009.70,633.74,640.61,637.56,635.65,616.19,637.94,634.12,612.37,633.74,616.95,600.16,610.47,603.22,603.60,608.94,624.58,594.82,617.33,603.60,608.94,615.81,616.19,598.64,575.36,560.87,550.95,540.64,519.28,491.81,496.39,
1010.13,633.15,640.04,638.51,637.36,616.30,638.51,636.21,613.24,634.30,617.07,600.23,609.41,603.67,604.44,607.12,624.34,596.02,616.69,604.44,608.26,615.16,615.54,599.08,575.73,561.56,551.61,541.66,519.46,490.75,496.87,
1010.55,632.09,642.08,638.24,637.47,616.72,639.39,636.32,615.57,636.70,617.11,599.81,610.19,605.96,603.27,608.27,622.87,595.20,615.57,604.81,609.42,615.18,616.34,600.20,575.61,562.16,551.40,541.41,518.74,491.84,496.84,
1010.98,631.67,643.24,638.22,637.45,618.17,641.31,634.37,615.47,637.07,616.24,601.20,610.84,605.83,602.74,608.14,622.41,593.49,614.70,602.74,609.30,616.24,617.40,600.43,574.59,560.71,550.30,538.73,517.91,494.77,497.47,
1011.41,632.04,642.88,637.85,638.62,620.42,641.33,634.75,618.10,636.30,616.55,602.22,608.80,606.09,604.54,607.25,622.36,594.47,614.61,602.22,610.35,615.39,616.55,599.51,576.27,558.46,552.26,537.93,519.34,493.01,498.43,
1011.84,634.08,643.42,638.36,639.14,622.02,640.70,636.42,618.91,636.42,616.58,602.96,608.80,608.02,604.13,609.19,622.41,595.57,614.24,602.19,611.52,617.36,617.75,600.24,576.90,558.62,553.17,537.22,517.38,493.26,498.71,
1012.27,634.54,643.13,637.66,640.01,621.65,642.35,636.10,618.91,636.49,616.96,604.45,609.14,606.41,603.28,609.92,621.65,593.12,613.83,601.72,614.22,619.69,617.74,598.98,578.27,557.96,551.71,535.69,516.93,494.27,498.96,
1012.69,633.55,642.97,638.66,640.62,621.78,640.23,636.69,620.21,635.91,616.28,602.54,608.04,606.86,605.29,609.61,621.39,592.73,615.50,600.58,614.71,619.03,616.67,596.66,577.42,557.01,552.30,535.81,516.58,493.81,499.70,
1013.12,635.17,641.88,639.51,642.66,621.77,639.90,637.14,620.98,636.36,614.67,601.66,607.18,606.39,604.42,609.15,621.37,592.59,615.46,600.08,615.06,619.80,619.01,597.32,576.03,557.11,552.77,537.00,514.13,492.45,499.54,
1013.55,635.74,641.29,637.33,643.27,621.09,642.87,635.74,621.48,636.93,616.34,601.28,607.62,607.23,603.66,610.39,621.09,590.98,614.36,598.51,615.94,620.69,618.71,598.11,576.73,556.52,552.96,536.72,512.95,493.54,500.67,
1013.98,636.37,640.75,639.55,643.13,622.44,642.34,635.97,623.24,634.78,617.27,601.74,606.52,606.52,605.72,609.70,621.64,590.20,615.67,596.57,616.07,620.05,616.47,596.17,573.49,555.18,552.79,536.87,511.80,493.10,501.06,
1014.41,638.35,637.95,639.95,643.55,621.95,642.35,636.75,621.95,634.35,617.95,603.15,605.95,606.75,604.75,610.35,621.15,590.75,615.55,594.75,615.15,620.35,617.15,594.75,573.16,554.76,554.36,538.76,509.96,492.36,501.16,
1014.83,638.24,636.63,638.24,643.06,620.54,642.66,636.23,621.75,634.21,618.13,603.25,606.06,607.27,604.86,612.10,620.94,588.77,614.11,593.19,613.70,620.94,616.92,593.19,571.88,555.79,555.79,538.90,509.95,491.85,501.50,
1015.26,639.24,634.39,639.65,641.67,620.25,640.86,635.60,621.06,630.35,618.23,602.47,604.49,606.51,604.90,610.96,620.25,588.33,615.40,591.16,614.19,620.25,615.81,591.16,570.95,555.19,553.98,539.84,509.53,490.95,501.45,
1015.69,639.92,631.39,639.51,640.73,617.98,640.73,637.08,620.82,628.95,619.61,603.35,602.95,605.38,605.79,611.48,620.42,590.35,614.32,591.57,612.29,620.01,615.54,590.35,572.47,555.82,555.00,541.60,509.09,488.37,501.78,
1016.12,638.06,631.93,638.06,639.29,617.64,640.10,636.43,620.09,629.89,619.68,601.71,602.11,606.20,604.57,611.92,619.27,590.68,614.37,591.90,610.69,621.72,616.00,591.08,570.25,557.18,554.73,541.66,508.57,488.15,502.03,
1016.54,636.71,631.78,640.00,638.77,615.35,639.18,635.48,619.87,628.09,620.28,601.39,602.62,605.08,606.31,611.24,617.82,589.47,614.94,591.53,610.01,620.28,615.35,590.71,569.76,557.02,552.50,542.23,507.73,488.83,500.74,
1016.97,637.51,630.49,639.58,637.93,613.96,638.75,636.69,620.16,626.77,620.57,601.15,601.98,606.53,607.76,610.24,618.92,591.24,613.55,590.82,607.35,619.75,615.61,591.24,570.58,556.95,554.05,543.31,507.78,487.53,499.93,
1017.40,637.36,630.29,636.94,639.02,613.68,638.60,637.36,619.08,625.72,620.74,599.96,601.21,607.03,606.20,610.77,617.83,590.82,612.01,590.82,606.61,621.15,617.00,592.49,569.63,558.42,553.43,543.46,508.14,487.78,498.17,
1017.83,636.14,631.96,636.56,637.82,611.48,637.82,635.73,617.34,625.70,620.26,600.20,600.62,608.14,607.30,611.48,616.50,590.59,612.74,591.42,606.05,621.93,616.50,592.68,571.36,558.40,551.30,542.10,508.25,488.60,497.80,
1018.25,637.51,629.94,636.67,635.41,611.86,634.99,636.67,616.07,624.48,619.01,600.09,600.09,608.50,607.66,609.34,616.07,592.52,613.12,593.36,603.87,621.95,618.59,591.26,571.07,558.03,552.15,542.90,510.10,487.81,496.64,
1018.68,635.21,629.29,635.21,636.05,613.64,633.52,638.59,616.18,622.52,619.56,597.15,600.53,608.14,607.30,610.26,614.49,591.23,613.22,595.46,603.07,621.25,619.56,593.34,570.08,560.78,550.63,542.17,510.45,488.04,496.07,
1019.11,634.12,630.71,634.12,636.67,610.73,634.97,638.37,614.55,623.06,618.81,595.84,601.37,609.02,606.90,609.02,614.13,590.74,612.43,596.69,601.37,621.36,619.66,593.71,571.17,558.84,547.36,541.40,512.06,487.39,495.47,
1019.54,633.14,630.58,634.00,634.00,612.20,633.14,635.71,613.91,622.46,618.18,593.81,602.36,607.92,606.64,607.92,613.91,592.10,612.62,597.23,599.80,619.46,619.04,593.81,572.01,557.47,548.07,540.80,512.59,488.22,495.06,
1019.96,630.52,630.52,633.53,635.68,612.89,633.10,636.11,612.46,622.35,618.05,594.39,602.14,606.87,606.01,609.88,615.04,591.81,613.32,599.56,599.99,618.48,619.77,596.98,571.17,559.13,549.23,540.20,511.39,487.30,495.04,
1020.39,629.95,632.55,632.98,635.57,610.93,633.85,635.14,610.07,623.90,615.69,593.20,603.15,608.34,603.58,608.77,615.69,590.61,613.96,600.55,599.69,617.42,619.14,596.66,571.58,558.61,547.37,539.59,511.49,485.98,494.62,
1020.82,629.24,632.28,633.59,634.02,611.86,633.15,634.02,609.25,621.42,614.03,592.74,604.47,605.78,603.17,608.82,614.47,591.00,615.34,598.39,599.26,614.90,617.94,596.65,571.45,558.41,548.41,537.99,512.78,486.27,492.79,
1021.24,628.42,631.04,633.23,634.54,612.27,631.92,634.10,607.90,621.87,612.27,592.18,602.66,605.72,600.04,607.90,616.20,590.87,616.20,597.86,599.60,613.58,617.51,597.86,570.78,559.42,548.94,537.59,512.26,484.75,494.79,
1021.67,628.05,633.32,631.12,632.88,612.25,632.88,633.32,607.86,624.10,611.37,591.18,601.72,605.23,597.33,608.30,616.64,589.43,616.20,599.52,599.52,613.57,616.64,598.21,571.00,559.58,549.49,537.20,512.62,485.41,494.63,
1022.10,626.55,634.50,632.73,630.08,614.20,634.50,630.53,608.46,624.35,610.67,593.90,603.61,604.05,596.11,608.90,615.08,590.37,615.52,597.43,598.76,611.55,615.52,599.20,570.08,558.60,550.66,535.22,512.72,485.80,495.51,
1022.53,626.00,633.54,633.10,630.44,614.92,635.31,632.21,609.16,624.67,610.04,594.53,602.06,603.39,595.41,607.38,614.92,589.65,614.92,596.30,598.07,608.27,613.59,598.52,569.25,558.61,551.08,535.56,512.51,483.69,496.10,
1022.95,624.21,636.24,630.90,630.01,613.52,636.24,632.68,609.96,626.00,609.07,593.92,601.05,603.72,593.92,607.28,614.41,589.02,614.41,595.70,598.37,607.28,612.18,598.82,568.97,558.27,549.81,534.66,510.60,482.97,496.79,
1023.38,624.57,638.00,631.73,629.49,613.38,636.66,629.49,608.00,625.91,608.45,595.47,602.18,601.29,592.78,607.56,615.17,589.65,612.93,593.23,598.15,608.00,612.48,597.26,569.50,555.62,550.25,531.89,509.06,485.78,496.07,
1023.81,623.44,636.93,631.53,630.18,613.99,634.23,630.63,609.94,625.69,607.24,595.10,598.25,600.95,592.40,605.90,613.54,587.90,612.64,593.30,598.70,605.90,611.29,596.00,569.01,555.07,551.47,533.03,508.29,484.90,496.14,
1024.23,623.60,636.26,630.84,630.84,614.56,633.55,632.19,610.49,625.86,605.97,594.66,597.83,601.90,590.59,606.42,611.84,586.07,610.94,593.30,600.09,606.42,611.39,595.56,568.43,554.41,549.89,531.80,507.38,485.68,496.08,
1024.66,623.34,636.51,628.79,631.06,614.71,635.15,630.61,608.80,626.52,605.62,594.26,598.80,599.26,590.63,604.71,611.53,584.27,609.25,590.17,601.53,607.44,611.98,591.99,567.91,551.55,547.92,530.20,506.58,486.13,494.31,
1025.09,622.60,634.48,629.46,632.65,615.30,634.48,631.28,610.27,625.35,606.16,593.37,597.02,598.39,591.54,602.96,610.27,583.78,608.44,590.17,602.96,607.07,610.27,590.17,567.79,549.06,548.60,531.25,509.32,486.02,495.16,
1025.51,623.79,632.06,628.85,632.52,615.53,634.36,630.22,610.01,624.71,605.42,594.85,596.69,598.07,591.18,603.12,611.39,583.83,606.80,591.18,604.50,608.64,610.93,589.34,565.46,548.92,548.46,530.55,506.20,485.99,496.55,
1025.94,624.52,632.37,625.45,632.84,613.44,636.07,628.22,609.28,624.06,606.05,595.88,596.81,596.81,592.19,602.35,611.13,582.03,603.27,588.95,606.05,610.66,611.59,587.57,565.40,548.30,546.00,529.37,504.88,486.41,495.65,
1026.37,624.86,630.90,627.65,632.76,612.32,633.22,626.72,609.53,621.61,605.81,596.06,596.06,596.06,594.66,600.24,610.92,583.05,604.88,588.62,605.81,609.53,609.53,583.98,564.93,546.81,545.88,531.02,505.93,483.63,494.31,
1026.79,626.24,627.64,626.24,633.25,611.28,631.84,627.64,607.54,620.16,604.27,595.39,594.92,594.46,593.05,598.66,611.28,582.77,605.67,588.85,605.67,610.35,609.88,582.77,562.68,544.92,546.32,530.90,503.79,481.83,493.51,
1027.22,627.24,626.77,623.48,632.89,610.30,631.95,626.77,606.07,618.77,605.60,594.30,593.83,594.30,594.30,599.48,613.13,581.13,603.72,587.72,607.95,612.66,610.30,582.54,561.84,544.90,545.37,529.84,504.90,482.31,493.14,
1027.65,628.01,625.64,626.11,631.32,610.01,629.90,623.74,605.75,616.64,605.27,595.80,592.96,592.01,595.33,598.64,612.85,580.17,604.80,586.33,606.22,610.48,609.06,578.75,563.12,543.23,545.60,530.44,505.34,482.13,493.50,
1028.07,628.58,621.42,625.24,630.96,607.59,630.01,623.81,606.16,615.22,605.69,596.15,591.38,592.33,593.76,597.10,613.32,579.93,605.69,586.61,605.69,609.50,609.98,578.98,561.81,543.69,544.64,531.29,503.63,479.30,492.18,
1028.50,628.76,621.56,623.48,628.76,606.19,630.69,622.52,606.19,615.31,606.67,594.18,591.30,591.78,593.70,597.54,613.87,578.33,604.27,584.09,606.67,610.99,608.59,578.33,561.04,545.18,544.22,532.22,503.88,478.42,491.39,
1028.93,629.07,621.81,624.23,627.13,604.39,629.55,620.84,604.87,613.10,605.84,594.71,589.39,590.35,595.68,597.13,613.58,578.74,605.36,583.10,606.32,608.74,606.81,577.29,560.84,543.90,543.90,531.80,504.22,478.09,491.16,
1029.35,631.42,619.72,623.62,625.57,602.66,628.50,621.67,606.07,612.41,606.07,595.34,589.00,591.93,595.83,595.83,614.36,579.74,605.09,583.15,603.63,608.51,606.56,578.28,561.70,544.63,545.61,532.44,504.16,478.32,491.00,
1029.78,631.31,620.50,621.97,624.43,603.30,626.88,621.97,604.78,612.64,605.76,592.99,588.56,591.51,595.93,598.39,614.60,577.76,603.79,581.69,600.36,610.67,607.23,578.74,560.56,546.80,545.33,532.56,502.59,477.53,489.82,
1030.21,630.97,622.56,622.56,624.04,600.79,625.03,622.06,602.27,612.17,605.24,591.38,587.42,592.37,594.85,597.82,611.67,576.04,602.76,580.49,599.30,609.69,604.74,578.02,561.69,544.86,543.38,532.00,502.80,478.55,487.95,
1030.63,629.55,620.58,622.08,622.08,603.13,624.07,622.08,602.14,612.11,604.13,587.68,588.18,593.16,595.66,597.65,609.61,577.71,603.13,578.71,596.16,608.12,605.13,576.22,560.27,543.82,543.32,532.35,505.44,477.02,486.99,
1031.06,627.81,620.28,622.79,621.28,603.71,622.79,624.80,601.70,610.74,604.71,584.12,588.14,593.16,593.66,600.19,607.72,575.58,600.69,578.09,594.16,609.23,605.21,578.59,558.50,545.44,542.93,530.88,503.26,476.64,487.18,
1031.48,626.28,622.23,623.24,620.71,601.49,621.73,624.26,599.97,611.10,605.54,583.28,588.34,593.40,593.40,600.48,606.04,573.16,600.98,578.22,592.89,609.08,605.03,578.73,560.01,543.82,538.76,528.64,503.35,478.06,487.67,
1031.91,624.36,621.81,622.83,617.23,601.44,619.26,623.34,599.40,611.63,604.50,582.09,588.20,592.78,593.29,598.89,604.50,574.96,600.42,578.52,588.71,607.55,605.51,577.50,560.19,542.37,540.84,529.12,503.66,478.20,486.35,
1032.34,621.52,621.52,622.54,619.98,600.49,618.44,624.59,597.93,610.24,604.60,579.98,589.72,590.75,593.31,599.98,604.60,574.85,598.95,578.96,587.67,610.24,605.11,579.98,556.39,544.08,539.98,528.70,502.55,477.93,484.60,
1032.76,620.62,625.26,621.65,620.62,596.87,619.07,624.75,596.35,611.32,601.51,578.28,588.61,592.22,591.19,600.48,602.55,573.63,599.45,581.38,588.61,612.36,605.64,580.34,557.11,542.14,538.52,527.68,502.90,477.08,485.34,
1033.19,619.81,626.05,621.89,617.73,597.97,618.25,623.97,595.37,609.41,601.09,579.77,590.17,591.21,593.29,599.53,602.13,575.61,600.05,582.89,586.53,612.53,606.29,579.25,556.37,540.25,539.73,524.65,503.86,479.42,485.14,
1033.61,615.49,626.48,622.30,618.63,597.70,617.59,626.48,594.04,610.78,601.36,581.47,589.32,590.37,591.94,599.27,603.46,575.72,598.75,584.09,586.71,612.35,605.55,580.95,553.21,542.74,539.08,523.90,501.92,478.37,484.65,
1034.04,613.24,628.00,620.62,617.46,596.39,617.99,626.42,593.22,613.24,601.13,580.58,589.01,592.17,588.48,600.60,602.71,574.26,600.07,583.21,585.85,612.19,606.92,580.05,552.66,542.12,535.27,524.74,501.03,477.32,484.17,
1034.47,611.88,627.78,620.89,613.47,595.97,618.77,624.07,592.79,611.88,600.21,582.19,589.08,590.14,588.55,598.09,601.27,576.88,599.68,584.31,585.37,608.70,604.98,579.00,551.43,541.36,534.47,521.74,501.59,479.32,483.56,
1034.89,609.99,627.60,619.60,614.79,595.05,618.53,625.47,593.45,612.13,599.32,583.84,588.11,589.71,587.58,596.65,603.05,577.44,599.85,585.44,584.91,605.72,606.26,580.64,549.15,540.61,535.81,521.40,500.05,477.64,484.04,
1035.32,611.68,627.81,619.21,614.91,593.41,619.75,625.66,593.95,614.91,597.71,585.88,586.42,589.65,585.35,596.10,604.70,576.21,600.93,586.96,586.42,605.23,605.77,583.20,552.56,542.88,536.43,521.38,497.73,477.84,485.37,
1035.74,611.53,626.66,615.85,614.23,593.14,619.64,621.26,592.60,615.31,596.93,587.19,587.19,587.73,583.41,594.76,603.96,578.00,600.71,585.57,585.57,602.87,603.96,581.25,552.05,541.78,535.29,519.07,496.90,480.68,483.92,
1036.17,609.63,624.88,616.17,616.71,594.39,619.43,621.06,593.30,615.62,595.48,587.32,583.51,588.41,583.51,593.85,606.37,580.79,600.38,583.51,585.14,598.75,603.10,581.33,552.48,542.68,536.15,521.45,497.51,478.45,483.35,
1036.60,609.77,623.47,616.35,617.44,594.43,619.09,619.63,594.43,615.25,592.79,586.76,582.38,589.50,581.83,592.24,605.94,579.09,600.46,584.57,585.12,598.27,602.65,580.74,553.34,543.48,534.17,521.02,495.82,479.38,483.22,
1037.02,609.61,621.20,612.92,617.33,595.82,621.20,615.13,593.61,618.44,592.51,587.54,583.68,589.75,579.82,592.51,604.09,579.82,600.23,584.23,585.89,595.27,600.78,579.82,554.99,543.41,534.03,518.03,494.86,480.52,483.28,
